time,temperature,rain,snowfall,dew_point,relative_humidity,precipitation,snow_depth,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,es_load_actual_entsoe_transparency,es_load_forecast_entsoe_transparency,es_solar_generation_actual,es_wind_onshore_generation_actual,temp_aug,es_load_actual_entsoe_transparency_aug,es_load_actual_entsoe_transparency_lag1,es_load_actual_entsoe_transparency_lag2,es_load_actual_entsoe_transparency_ma3
2016-10-18 18:00:00,0.7688564476885644,0.0,0.0,0.641304347826087,0.3033707865168539,0.0,0.0,0.2388663967611336,0.3365853658536585,0.2869080779944289,0.2896935933147632,0.3397683397683397,0.6780727135488742,0.6581203695996004,0.0179216867469879,0.1642471193281687,0.3654885255208821,0.6885524957378528,0.5987755273199984,0.5381809032582716,0.6050097147090445
2016-10-18 19:00:00,0.7201946472019465,0.0,0.0,0.6630434782608696,0.3820224719101124,0.0,0.0,0.3157894736842105,0.4317073170731707,0.2841225626740947,0.2952646239554317,0.3262548262548262,0.6334130079255254,0.6160825772080246,0.0115963855421686,0.1712128116659071,-0.37177648832438726,0.6232974775068479,0.6780727135488742,0.5987755273199984,0.6367537495981291
2016-10-18 20:00:00,0.6934306569343065,0.0,0.0,0.6902173913043479,0.449438202247191,0.0,0.0,0.3724696356275303,0.4951219512195122,0.2785515320334262,0.2952646239554317,0.4227799227799227,0.4982178051746551,0.4891783900774161,0.0106927710843373,0.175249007226092,0.2538035247675437,0.490174154813239,0.6334130079255254,0.6780727135488742,0.6032345088830147
2016-10-18 21:00:00,0.6666666666666666,0.0,0.0,0.7146739130434783,0.5280898876404495,0.0,0.0,0.4048582995951417,0.5390243902439025,0.2896935933147632,0.3008356545961003,0.4575289575289575,0.3896506898142324,0.3801714808956963,0.0106927710843373,0.1803919015689082,0.6265670550993394,0.40727886317865264,0.4982178051746551,0.6334130079255254,0.5070938343048007
2016-10-18 22:00:00,0.6423357664233577,0.0,0.0,0.7309782608695653,0.5955056179775281,0.0,0.0,0.4251012145748988,0.5414634146341464,0.309192200557103,0.3175487465181058,0.4517374517374517,0.3163919989935841,0.3087488554066427,0.0106927710843373,0.1857300956968947,1.4806108201442842,0.3149911018998363,0.3896506898142324,0.4982178051746551,0.40142016466082026
2016-10-18 23:00:00,0.6204379562043795,0.0,0.0,0.7391304347826086,0.651685393258427,0.0,0.0,0.3967611336032389,0.5048780487804878,0.3259052924791086,0.3342618384401114,0.4169884169884169,0.2626326162620036,0.2541829684508448,0.0108433734939759,0.1910682898248812,1.9950853023166188,0.25806466262327515,0.3163919989935841,0.3896506898142324,0.3228917683566031
2016-10-19 00:00:00,0.6009732360097324,0.0,0.0,0.7391304347826086,0.6853932584269663,0.0,0.0,0.3400809716599191,0.4658536585365854,0.3342618384401114,0.3481894150417827,0.3532818532818532,0.2311401853482618,0.2195538166985765,0.0105421686746987,0.1950393854566759,1.6858976228593945,0.240293698699193,0.2626326162620036,0.3163919989935841,0.2700549335346129
2016-10-19 01:00:00,0.583941605839416,0.0,0.0,0.7418478260869565,0.7303370786516854,0.0,0.0,0.2955465587044534,0.4317073170731707,0.3398328690807799,0.3565459610027855,0.2837837837837837,0.2185180525852308,0.2074003163239823,0.0106927710843373,0.1981641820193997,-0.6825751523774899,0.21825994829396228,0.2311401853482618,0.2626326162620036,0.23743028473182848
2016-10-19 02:00:00,0.5620437956204379,0.0,0.0,0.7635869565217392,0.8314606741573034,0.0,0.0,0.2267206477732793,0.3731707317073171,0.3231197771587744,0.3565459610027855,0.2220077220077219,0.2151633329139933,0.2051527511862149,0.0105421686746987,0.204999674500358,0.28859818319893793,0.2070865799835792,0.2185180525852308,0.2311401853482618,0.22160719028249173
2016-10-19 03:00:00,0.5450121654501217,0.0,0.0,0.7635869565217392,0.8651685393258427,0.0,0.0,0.2105263157894737,0.324390243902439,0.3175487465181058,0.362116991643454,0.166023166023166,0.2333207531345662,0.2270873220677599,0.0106927710843373,0.2063016730681596,0.8467305241142743,0.22332632592073226,0.2151633329139933,0.2185180525852308,0.22233404621125985
